playerId,playerName,squadName,durationMins,contactPenaltiesTotal,deflectionWithGainTotal,deflectionWithNoGainTotal,deflectionsTotal,gainTotal,obstructionPenaltiesTotal,contactPenaltiesPer,deflectionWithGainPer,deflectionWithNoGainPer,deflectionsPer,gainPer,obstructionPenaltiesPer
1019205,L.Wilson,Thunderbirds,173.53333333333333,45,3,9,12,10,5,3.8897426046868997,0.2593161736457933,0.77794852093738,1.0372646945831732,0.8643872454859778,0.4321936227429889
1013050,M.Bragg,Magpies,111.06666666666666,27,1,3,4,2,4,3.6464585834333736,0.13505402160864347,0.4051620648259304,0.5402160864345739,0.27010804321728693,0.5402160864345739
1000831,M.Cassidy,Lightning,547.9666666666667,70,6,8,14,17,18,1.9161749498144656,0.1642435671269542,0.21899142283593892,0.3832349899628931,0.4653567735263702,0.49273070138086256
1007301,M.Garrett,Thunderbirds,535.4833333333333,111,2,23,29,24,21,3.1093404712253725,0.0560241526346914,0.644277755298951,0.8123502132030253,0.6722898316162967,0.5882536026642596
995217,M.Hay,GIANTS,592.1166666666667,31,5,13,18,11,1,0.7853182086863513,0.126664227207476,0.3293269907394376,0.4559912179469136,0.2786612998564472,0.0253328454414952
1004473,M.Jovic,Magpies,436.15,68,4,8,12,9,5,2.3386449615957816,0.1375673506821048,0.2751347013642096,0.4127020520463144,0.3095265390347358,0.171959188352631
80540,M.Kumwenda,Vixens,516.9666666666667,26,0,4,8,3,2,0.7544006705783738,0.0,0.11606164162744212,0.23212328325488424,0.08704623122058158,0.05803082081372106
994225,M.Lind,Magpies,62.35,4,0,1,1,1,2,0.9623095429029671,0.0,0.24057738572574178,0.24057738572574178,0.24057738572574178,0.48115477145148355
998401,M.McAuliffe,Lightning,431.95,39,0,17,17,10,7,1.35432341706216,0.0,0.5903461048732492,0.5903461048732492,0.34726241463132307,0.24308369024192616
1013638,M.McDonell,GIANTS,107.41666666666667,20,1,8,9,5,6,2.7928626842513578,0.13964313421256788,1.117145073700543,1.256788207913111,0.6982156710628394,0.8378588052754072
1016033,M.Nankivell,Thunderbirds,592.55,63,6,15,21,13,12,1.5948021264028354,0.15188591680027003,0.37971479200067504,0.5316007088009451,0.32908615306725175,0.30377183360054005
80439,M.Proud,Swifts,450.7,45,0,10,10,7,7,1.4976702906589752,0.0,0.3328156201464389,0.3328156201464389,0.23297093410250724,0.23297093410250724
1003784,M.Turner,Swifts,570.6166666666667,98,4,27,34,29,45,2.5761602944183193,0.1051493997721763,0.70975844846219,0.8937698980634985,0.7623331483482781,1.1829307474369835
1015270,N.Allen,Magpies,36.333333333333336,2,0,0,0,1,1,0.8256880733944953,0.0,0.0,0.0,0.4128440366972477,0.4128440366972477
1001846,N.Haythornthwaite,Swifts,254.91666666666666,6,1,0,1,3,2,0.35305655442955214,0.058842759071592025,0.0,0.058842759071592025,0.17652827721477607,0.11768551814318405
1004510,O.Lewis,Fever,19.633333333333333,4,0,0,0,0,0,3.0560271646859083,0.0,0.0,0.0,0.0,0.0
80574,P.Hadley,Swifts,574.7,28,1,3,4,7,10,0.730816077953715,0.026100574212632677,0.07830172263789803,0.10440229685053071,0.18270401948842874,0.26100574212632677
999135,P.Maweni,Lightning,577.7166666666667,104,7,20,31,38,35,2.7002856071315233,0.18174999278769868,0.5192856936791391,0.8048928252026656,0.9866428179903642,0.9087499639384934
1014128,P.Proscovia,Lightning,81.41666666666667,4,0,0,0,0,0,0.7369498464687819,0.0,0.0,0.0,0.0,0.0
80078,R.Aiken,Firebirds,546.8333333333334,26,0,4,5,1,15,0.7131971959768363,0.0,0.10972264553489788,0.13715330691862235,0.02743066138372447,0.41145992075586707
1019167,R.Barkmeyer,Vixens,146.91666666666666,8,2,2,4,2,4,0.8167895632444697,0.20419739081111743,0.20419739081111743,0.40839478162223486,0.20419739081111743,0.40839478162223486
1005495,R.Ellis,Firebirds,112.96666666666667,35,0,6,6,7,11,4.647388610209501,0.0,0.7966951903216288,0.7966951903216288,0.9294777220419003,1.4606078489229861
1013077,R.Samason,Vixens,164.63333333333333,9,0,1,1,1,1,0.8200040494027132,0.0,0.09111156104474591,0.09111156104474591,0.09111156104474591,0.09111156104474591
1014130,S.Aryang,Fever,423.0833333333333,65,9,19,30,34,13,2.3045105377191253,0.31908607445341736,0.6736261571794366,1.063620248178058,1.2054362812684656,0.4609021075438251
1019169,S.Dwyer,GIANTS,575.9,13,5,5,19,7,3,0.33860045146726864,0.13023094287202638,0.13023094287202638,0.49487758291370026,0.18232332002083695,0.07813856572321584
80534,S.Francis,Fever,443.76666666666665,51,3,16,20,9,8,1.7238789153459024,0.10140464207917074,0.5408247577555773,0.6760309471944715,0.3042139262375122,0.27041237887778863
1001711,S.Garbin,Swifts,188.05,12,0,1,1,0,0,0.9571922361074181,0.0,0.07976601967561818,0.07976601967561818,0.0,0.0
1007298,S.Glasgow,Fever,289.6333333333333,14,1,2,3,3,8,0.7250546668201174,0.05178961905857982,0.10357923811715963,0.15536885717573945,0.15536885717573945,0.41431695246863853
1001712,S.Gooden,Thunderbirds,177.28333333333333,8,2,1,3,3,3,0.6768825796747203,0.16922064491868008,0.08461032245934004,0.25383096737802013,0.25383096737802013,0.25383096737802013
998404,S.Klau,Swifts,597.9833333333333,90,14,37,55,48,29,2.2575880041249756,0.35118035619721844,0.9281195128069345,1.3796371136319296,1.2040469355333203,0.7274450235513811
1010545,S.Nelson,Magpies,576.3833333333333,11,0,2,4,0,4,0.28626781944886215,0.0,0.052048694445247665,0.10409738889049533,0.0,0.10409738889049533
991899,S.Poolman,GIANTS,476.0833333333333,81,4,17,25,31,14,2.5520742166987573,0.12602835638018556,0.5356205146157886,0.7876772273761597,0.9767197619464381,0.4410992473306494
80830,S.Sterling,Thunderbirds,595.0333333333333,102,12,50,66,69,30,2.5712845218755254,0.3025040613971206,1.2604335891546692,1.6637723376841633,1.7393983530334434,0.7562601534928015
1009731,S.Van Der Merwe,Thunderbirds,418.3,44,6,12,18,18,7,1.5778149653358833,0.21515658618216588,0.43031317236433175,0.6454697585464977,0.6454697585464977,0.25101601721252687
1001944,S.Wallace,Swifts,516.3833333333333,7,0,1,4,0,0,0.2033373140109092,0.0,0.029048187715844172,0.11619275086337669,0.0,0.0
80475,S.Wood,Lightning,593.8333333333334,11,1,1,2,3,4,0.27785573954532694,0.025259612685938813,0.025259612685938813,0.05051922537187763,0.07577883805781643,0.10103845074375525
1007306,T.Dwan,Firebirds,173.03333333333333,8,0,1,1,2,6,0.693507994606049,0.0,0.08668849932575612,0.08668849932575612,0.17337699865151224,0.5201309959545367
1009742,T.Fraser,Swifts,230.2,23,1,4,5,3,10,1.4986967854039965,0.06516072980017376,0.26064291920069504,0.3258036490008688,0.19548218940052128,0.6516072980017376
1006231,T.Hinchliffe,Firebirds,534.1666666666666,85,3,31,37,35,41,2.386895475819033,0.0842433697347894,0.8705148205928237,1.0390015600624025,0.982839313572543,1.1513260530421217
80473,V.Charles,Fever,503.43333333333334,33,1,7,9,2,9,0.9832483612527312,0.0297954048864464,0.2085678342051248,0.2681586439780176,0.0595908097728928,0.2681586439780176
