playerId,playerName,squadName,durationMins,contactPenaltiesTotal,deflectionWithGainTotal,deflectionWithNoGainTotal,deflectionsTotal,gainTotal,obstructionPenaltiesTotal,contactPenaltiesPer,deflectionWithGainPer,deflectionWithNoGainPer,deflectionsPer,gainPer,obstructionPenaltiesPer
80439,M.Proud,Swifts,168.1,15,0,5,5,1,2,1.338488994646044,0.0,0.44616299821534805,0.44616299821534805,0.08923259964306961,0.17846519928613921
1003784,M.Turner,Swifts,285.5833333333333,55,2,16,18,16,26,2.888824044353662,0.1050481470674059,0.8403851765392472,0.945433323606653,0.8403851765392472,1.3656259118762766
1001846,N.Haythornthwaite,Swifts,167.6,3,1,0,1,2,2,0.26849642004773266,0.08949880668257756,0.0,0.08949880668257756,0.17899761336515513,0.17899761336515513
80574,P.Hadley,Swifts,297.96666666666664,23,0,1,1,4,5,1.1578476339635309,0.0,0.05034120147667525,0.05034120147667525,0.201364805906701,0.25170600738337623
999135,P.Maweni,Lightning,285.55,53,3,14,17,22,20,2.784100857993346,0.15759061460339696,0.7354228681491858,0.8930134827525827,1.1556645070915776,1.0506040973559796
1014128,P.Proscovia,Lightning,37.36666666666667,4,0,0,0,0,0,1.6057091882247994,0.0,0.0,0.0,0.0,0.0
80078,R.Aiken,Firebirds,252.58333333333334,9,0,2,2,0,8,0.534477070273837,0.0,0.11877268228307489,0.11877268228307489,0.0,0.47509072913229955
1019167,R.Barkmeyer,Vixens,120.11666666666666,6,2,2,4,2,4,0.7492715415568199,0.24975718051893994,0.24975718051893994,0.4995143610378799,0.24975718051893994,0.4995143610378799
1005495,R.Ellis,Firebirds,91.73333333333333,29,0,3,3,7,8,4.7420058139534875,0.0,0.4905523255813953,0.4905523255813953,1.1446220930232558,1.3081395348837208
1013077,R.Samason,Vixens,58.983333333333334,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.25430912687199775,0.0
1014130,S.Aryang,Fever,223.4,31,5,9,14,21,7,2.081468218442256,0.33572068039391223,0.604297224709042,0.9400179051029542,1.4100268576544313,0.4700089525514771
1019169,S.Dwyer,GIANTS,280.26666666666665,6,4,2,10,6,2,0.32112274024738346,0.21408182683158897,0.10704091341579448,0.5352045670789725,0.32112274024738346,0.10704091341579448
80534,S.Francis,Fever,208.23333333333332,24,2,7,9,3,6,1.728829838322395,0.14406915319353292,0.5042420361773652,0.6483111893708982,0.21610372979029938,0.43220745958059875
1001711,S.Garbin,Swifts,92.43333333333334,11,0,1,1,0,0,1.7850703209520373,0.0,0.16227912008654885,0.16227912008654885,0.0,0.0
1007298,S.Glasgow,Fever,169.35,6,0,1,1,2,4,0.5314437555358724,0.0,0.08857395925597875,0.08857395925597875,0.1771479185119575,0.354295837023915
1001712,S.Gooden,Thunderbirds,141.15,7,2,1,3,3,3,0.7438894792773645,0.21253985122210414,0.10626992561105207,0.3188097768331562,0.3188097768331562,0.3188097768331562
998404,S.Klau,Swifts,297.93333333333334,47,8,19,27,27,18,2.366301185947639,0.40277466994853434,0.956589841127769,1.3593645110763033,1.3593645110763033,0.9062430073842023
1010545,S.Nelson,Magpies,279.3,9,0,0,0,0,2,0.4833512352309345,0.0,0.0,0.0,0.0,0.10741138560687433
991899,S.Poolman,GIANTS,276.51666666666665,42,2,13,15,20,7,2.278343680308601,0.10849255620517148,0.7052016153336146,0.8136941715387861,1.0849255620517149,0.37972394671810017
80830,S.Sterling,Thunderbirds,295.01666666666665,50,7,35,42,27,23,2.5422292525845998,0.355912095361844,1.77956047680922,2.135472572171064,1.3728037963956838,1.169425456188916
1009731,S.Van Der Merwe,Thunderbirds,192.23333333333332,22,2,5,7,6,2,1.7166637766603088,0.15606034333275534,0.39015085833188834,0.5462112016646437,0.46818102999826605,0.15606034333275534
1001944,S.Wallace,Swifts,293.35,2,0,0,3,0,0,0.10226691665246292,0.0,0.0,0.15340037497869438,0.0,0.0
80475,S.Wood,Lightning,300.1,4,0,0,0,1,1,0.1999333555481506,0.0,0.0,0.0,0.04998333888703765,0.04998333888703765
1007306,T.Dwan,Firebirds,119.16666666666667,3,0,0,0,1,4,0.3776223776223776,0.0,0.0,0.0,0.12587412587412586,0.5034965034965034
1009742,T.Fraser,Swifts,62.1,2,0,0,0,2,0,0.4830917874396135,0.0,0.0,0.0,0.4830917874396135,0.0
1006231,T.Hinchliffe,Firebirds,244.13333333333333,41,2,16,18,18,14,2.519115237575096,0.12288367012561442,0.9830693610049154,1.10595303113053,1.10595303113053,0.860185690879301
80473,V.Charles,Fever,263.8333333333333,23,1,3,4,1,6,1.3076437144662034,0.056854074542008845,0.17056222362602652,0.22741629816803538,0.056854074542008845,0.34112444725205304
